LATITUDE,LONGITUDE,BOROUGH,Permit Type,Job Type,Filing Date,Issuance Date,Permit Status,Job #,Owner's Business Name,Permittee's Business Name,Block,Lot,Delay
40.62101,-73.932621,BROOKLYN,EQ,A1,2023-05-03,2023-05-23,ISSUED,310068342,BSD 4422 AVENUE M LLC,ADIR STUCCO INC,7869.0,46.0,20.0
40.70533,-73.933311,BROOKLYN,AL,A1,2023-05-03,2023-05-31,ISSUED,320593880,49 BOGART STREET LLC,LEE WERTZ INC,3101.0,14.0,28.0
40.784817,-73.9538,MANHATTAN,EW,A2,2023-05-03,2023-05-11,ISSUED,123744635,1185 TENANTS CORP.,CENTRAL CONSTRUCTION MANA,1522.0,1.0,8.0
40.685369,-73.988603,BROOKLYN,EW,A2,2023-05-03,2023-05-17,ISSUED,322083231,,KF RESTORATION CORP,386.0,2.0,14.0
40.882613,-73.910806,BRONX,EW,A2,2021-05-10,2021-05-11,ISSUED,220716429,C/O 3135 JOHNSON TENANT OWNERS,XINOS CONSTRUCTION CORP,5739.0,257.0,1.0
40.738719,-73.984923,MANHATTAN,EW,A2,2023-05-03,2023-05-31,ISSUED,122901618,DORMITORY AUTHORITY  STATE OF NY,EAST COAST ENVIRONMENTAL,878.0,20.0,28.0
40.595843,-73.997001,BROOKLYN,PL,NB,2023-05-03,2023-05-05,ISSUED,320978064,CROPSEY PARTNERS LLC.,DC BUILDING SERVICES INC,6471.0,109.0,2.0
40.757426,-73.782744,QUEENS,PL,A2,2021-05-14,2021-05-19,ISSUED,401561840,ANJ HOLDING INC.,F & T MECHANICAL INC,5523.0,15.0,5.0
40.590842,-73.989371,BROOKLYN,NB,NB,2023-04-21,2023-05-03,ISSUED,320594442,,BDB CONSTRUCTION ENTERPRI,6898.0,7.0,12.0
40.744779,-73.877879,QUEENS,DM,DM,2023-04-26,2023-05-03,ISSUED,421812435,FLUSHING INVESTING GROUP LLC,B SOSA ENTERPRISES CORP,1556.0,53.0,7.0
40.7484,-73.988144,MANHATTAN,PL,A2,2023-04-26,2023-05-03,ISSUED,123669459,WDCO NYC MARTINIQUE HOTEL LLC,JOHN FITZGERALD PLBG &HTG,834.0,11.0,7.0
40.668302,-73.991475,BROOKLYN,EW,A2,2023-04-27,2023-05-03,ISSUED,340881558,HOUSING PRESERVATION & DEVELOPME,"GRANITE ENVIRONMENT, LLC",1033.0,30.0,6.0
40.77641,-73.948286,MANHATTAN,EW,A2,2023-05-01,2023-05-03,ISSUED,123757121,J C DWIGHT,BULADO GENERAL CONTRACTOR,1565.0,35.0,2.0
40.725182,-73.947582,BROOKLYN,EW,A2,2023-05-02,2023-05-03,ISSUED,322005138,,BIG ORANGE SAFETY FIRST,2651.0,37.0,1.0
40.695127,-73.782002,QUEENS,EW,A2,1998-04-16,1998-04-20,ISSUED,400756838,ALLEN A.M.E. CHURCH,PACE PLUMBING CORP.,10270.0,47.0,4.0
40.833131,-73.885049,BRONX,FO,NB,2024-03-14,2024-03-19,ISSUED,210181248,1559 BOONE AVE. HDFC INC.,D.P. GROUP GENERAL CONTRA,3009.0,33.0,5.0
40.689618,-73.859688,QUEENS,AL,A1,2023-05-04,2023-05-19,ISSUED,421747827,,YU HUA CONSTRUCTION CORP,8916.0,54.0,15.0
40.768905,-73.914218,QUEENS,AL,A1,2023-05-04,2023-06-07,ISSUED,421467184,RICHARD MILCETIC,MARPAT CONSTRUCTION CORP,652.0,37.0,34.0
40.816423,-73.944251,MANHATTAN,AL,A1,2023-05-04,2023-05-11,ISSUED,122938287,229 HARLEM LLC,STELLAR INDUSTRIES INC,1942.0,118.0,7.0
40.752396,-73.97232,MANHATTAN,EQ,A3,2009-08-13,2009-08-21,ISSUED,120126540,RASHEL CONSTRUCTION CORP.,RASHEL CONSTRUCTION CORP,1319.0,11.0,8.0
40.752396,-73.97232,MANHATTAN,EQ,A3,2008-01-09,2008-01-18,ISSUED,104824246,STONELEDGE SCAFFOLDING CORP,STONELEDGE SCAFFOLDING CORP,1319.0,11.0,9.0
40.752396,-73.97232,MANHATTAN,EQ,A3,2008-03-03,2008-03-05,ISSUED,104824246,STONELEDGE SCAFFOLDING CORP,STONELEDGE SCAFFOLDING CORP,1319.0,11.0,2.0
40.752396,-73.97232,MANHATTAN,EQ,A3,2011-06-04,2011-06-08,ISSUED,120469992,B&S RESTORATION INC.,B & S RESTORATION INC,1319.0,11.0,4.0
40.752451,-73.972447,MANHATTAN,EW,A2,2013-08-26,2013-09-13,ISSUED,121578827,NYC DEPARTMENT OF HOMELESS SERVI,DREAMLAND CONSTRUCTION IN,1319.0,11.0,18.0
40.752451,-73.972447,MANHATTAN,EW,A2,2013-08-20,2013-09-13,ISSUED,121578827,NYC DEPARTMENT OF HOMELESS SERVI,DREAMLAND CONSTRUCTION IN,1319.0,11.0,24.0
40.752451,-73.972447,MANHATTAN,EW,A2,2014-05-12,2014-06-25,ISSUED,121578827,NYC DEPARTMENT OF HOMELESS SERVI,DREAMLAND CONSTRUCTION IN,1319.0,11.0,44.0
40.752451,-73.972447,MANHATTAN,EW,A2,2014-05-12,2014-06-25,ISSUED,121578827,NYC DEPARTMENT OF HOMELESS SERVI,DREAMLAND CONSTRUCTION IN,1319.0,11.0,44.0
40.762511,-73.916107,QUEENS,AL,A1,2023-01-06,2023-05-04,ISSUED,421779141,N.A,SHUANGLONG CONSTRUCTION,680.0,25.0,118.0
40.752921,-73.829492,QUEENS,NB,NB,2023-01-09,2023-05-04,ISSUED,440663729,J&L 168 LLC,LXC CONSTRUCTION INC,5123.0,98.0,115.0
40.753061,-73.996557,MANHATTAN,DM,DM,2023-04-20,2023-05-04,ISSUED,123915861,CBP HUDSON AVENUE OWNER LLC,ALBA SERVICES INC,731.0,44.0,14.0
40.636624,-73.947057,BROOKLYN,NB,NB,2023-04-25,2023-05-04,ISSUED,321592585,F31 HOLDINGS LLC,B36 SERVICES INC,4995.0,9.0,9.0
40.744233,-73.914694,QUEENS,DM,DM,2023-04-25,2023-05-04,ISSUED,421807995,MDL & S LLC,CELTIC SERVICES NYC INC,138.0,25.0,9.0
40.884837,-73.826832,BRONX,FO,A1,2023-04-27,2023-05-04,ISSUED,220656715,CONNER STREET REALTY LLC,RICKY & SONS CONSTRUCTION,5281.0,21.0,7.0
40.717679,-73.906449,QUEENS,DM,DM,2023-04-26,2023-06-21,ISSUED,421812989,JEM CONTRACTING CORP,210 CONSTRUCTION CORP,2729.0,5.0,56.0
40.744244,-73.889042,QUEENS,AL,A1,2023-04-28,2023-05-04,ISSUED,421485903,,"A.N.C. CONTRACTING CO.,IN",1495.0,62.0,6.0
40.744244,-73.889042,QUEENS,EQ,A1,2023-04-28,2023-05-04,ISSUED,421485903,,"A.N.C. CONTRACTING CO.,IN",1495.0,62.0,6.0
40.884837,-73.826832,BRONX,AL,A1,2023-05-01,2023-05-04,ISSUED,220656715,CONNER STREET REALTY LLC,RICKY & SONS CONSTRUCTION,5281.0,21.0,3.0
40.678173,-73.909028,BROOKLYN,EW,A2,2023-05-01,2023-05-04,ISSUED,340686467,2188 BROOKLYN DEVELOPMENT INC,KAIETEUR CONSTRUCTION INC,1552.0,28.0,3.0
40.688571,-73.872274,BROOKLYN,PL,A2,2023-05-01,2023-05-04,ISSUED,321179899,OWNER,TRI CITY MECHANICAL GROUP,4107.0,17.0,3.0
40.821167,-73.896902,BRONX,AL,A1,2023-04-27,2023-06-08,ISSUED,210180935,BK CLUSTER HDFC,CONROCK CONSTRUCTION LLC,2697.0,45.0,42.0
40.756138,-73.934343,QUEENS,EW,A2,2023-05-02,2023-05-04,ISSUED,440778829,,VENTURE HOME SOLAR LLC,369.0,2.0,2.0
40.718479,-73.948237,BROOKLYN,AL,A1,2023-05-02,2023-05-04,ISSUED,322036701,"RICHARDSON ST., LLC",DUMANI CONSTRUCTION INC,2723.0,1.0,2.0
40.701272,-73.889006,QUEENS,EW,A2,2023-05-02,2023-05-04,ISSUED,421935810,HENRYK SKRODZKI,TODT CORPORATION,3677.0,31.0,2.0
40.730641,-73.986174,MANHATTAN,EW,A2,2023-05-03,2023-05-04,ISSUED,122812527,180 SECOND LLC,ES BUILDERS GROUP LLC,453.0,4.0,1.0
40.564367,-74.105573,STATEN ISLAND,FO,NB,2023-05-03,2023-05-04,ISSUED,520309657,THE PAN FAMILY GROUP LLC,TLS CONSTRUCTION GROUP I*,4047.0,51.0,1.0
40.779815,-73.946409,MANHATTAN,AL,A1,2023-05-03,2023-05-04,ISSUED,140993398,419 BR PARTNERS LLC,METRO BUILDERS GROUP LLC,1571.0,14.0,1.0
40.752451,-73.972447,MANHATTAN,PL,A2,2013-10-23,2014-02-12,ISSUED,121578827,NYC DEPARTMENT OF HOMELESS SERVI,"PRECISION PLBG SVCS., INC",1319.0,11.0,112.0
40.752396,-73.97232,MANHATTAN,EQ,A3,2009-03-12,2009-03-17,ISSUED,104824246,STONELEDGE SCAFFOLDING CORP,STONELEDGE SCAFFOLD CORP,1319.0,11.0,5.0
40.77128,-73.962095,MANHATTAN,AL,A1,2023-05-03,2023-05-10,ISSUED,110173160,493 FULTON LLC,KMN BUILDERS INC,1408.0,16.0,7.0
40.718437,-73.982933,MANHATTAN,EW,A2,2023-05-05,2023-05-10,ISSUED,123766647,LO-HO LLC,MARPAT CONSTRUCTION CORP,344.0,72.0,5.0
40.71456,-73.937685,BROOKLYN,AL,A1,2023-05-05,2023-05-25,ISSUED,321599445,METROPOLITAN TERRACE LLC,PARK USA DESIGN & REMODEL,2913.0,61.0,20.0
40.635553,-74.021711,BROOKLYN,EW,A2,2023-05-05,2023-05-24,ISSUED,340488886,446 SENATOR REALTY LLC,H.L. GENERAL CONTRACTORS,5855.0,25.0,19.0
40.635553,-74.021711,BROOKLYN,EW,A2,2023-05-05,2023-05-24,ISSUED,340488895,446 SENATOR REALTY LLC,H.L. GENERAL CONTRACTORS,5855.0,25.0,19.0
40.766524,-73.928164,QUEENS,FO,NB,2024-03-15,2024-03-19,ISSUED,421324025,ASTORIA HOLDINGS 1 LLC,GREEN JJ MANAGEMENT INC,569.0,53.0,4.0
40.631671,-73.910039,BROOKLYN,AL,A1,2023-05-05,2023-07-07,ISSUED,321948773,,NY DYNAMIC CONSTRUCTION C,8031.0,67.0,63.0
40.825361,-73.951243,MANHATTAN,EW,A2,2023-05-05,2023-05-10,ISSUED,140854671,STELLAR MANAGEMENT,AK PREMIER CONTRACTING,2090.0,29.0,5.0
40.888404,-73.817423,BRONX,AL,A1,2023-05-05,2023-05-16,ISSUED,240286114,,2022 A N J CONSTRUCTION *,5653.0,10.0,11.0
40.711623,-73.994023,MANHATTAN,AL,A1,2023-05-05,2023-05-25,ISSUED,121088170,47 MONROE REALTY LLC.,TITAN REALTY & CONSTRUCTI,274.0,1.0,20.0
40.850713,-73.834772,BRONX,EW,A2,2023-02-07,2023-05-05,ISSUED,240305503,,AMBER ELECTRICAL CONTRACT,4231.0,22.0,87.0
40.869898,-73.879099,BRONX,DM,DM,2023-05-05,2023-05-16,ISSUED,220747896,3041 WEBSTER LLC,CELTIC SERVICES NYC INC,3331.0,75.0,11.0
40.70952,-73.922576,BROOKLYN,NB,NB,2023-03-31,2023-05-05,ISSUED,321588796,S53 LLC,C&M DRYWALL & ACOUSTIC CO,2989.0,32.0,35.0
40.67534,-73.88464,BROOKLYN,FO,NB,2023-04-28,2023-05-05,ISSUED,321621946,389 & 395 CLEVELAND ST REALTY LL,KDK CONSTRUCTION CORP,3985.0,3.0,7.0
40.67534,-73.88464,BROOKLYN,FO,NB,2023-04-28,2023-05-05,ISSUED,321621946,389 & 395 CLEVELAND ST REALTY LL,KDK CONSTRUCTION CORP,3985.0,3.0,7.0
40.67534,-73.88464,BROOKLYN,NB,NB,2023-04-28,2023-05-05,ISSUED,321621946,389 & 395 CLEVELAND ST REALTY LL,KDK CONSTRUCTION CORP,3985.0,3.0,7.0
40.717891,-73.979824,MANHATTAN,AL,A1,2023-05-01,2023-05-05,ISSUED,123329344,MASARYK TOWERS CORP.,AM&G WATERPROOFING LLC,333.0,1.0,4.0
40.661618,-73.960745,BROOKLYN,AL,A1,2023-05-02,2023-05-05,ISSUED,321991065,UNIVERSAL NEW TESTAMENT CHURCH,EDI CONSTRUCTION INC,1327.0,8.0,3.0
40.654849,-73.914506,BROOKLYN,DM,DM,2023-05-04,2023-05-05,ISSUED,322083730,BROOKDALE HOSPITAL MEDICAL CENTE,DEEP FORMATION INC,4717.0,19.0,1.0
40.731873,-73.959275,BROOKLYN,NB,NB,2023-05-04,2023-05-05,ISSUED,321791879,"32 TOWER, LLC",TITAN REALTY & CONSTRUCTI,2539.0,1.0,1.0
40.556957,-74.165167,STATEN ISLAND,AL,A3,2023-05-04,2023-05-05,ISSUED,540249408,M & A GENERAL CONTRACTING NY LLC,ROGER CALVANICO GROUP,5491.0,27.0,1.0
40.771542,-73.934057,QUEENS,EQ,NB,2023-05-04,2023-05-05,ISSUED,421264438,3005 VERNON BLVD JOINT VENTURE L,CTI CONSTRUCTION INC,506.0,36.0,1.0
40.601726,-74.0749,STATEN ISLAND,AL,A1,2023-04-12,2023-05-17,ISSUED,500444968,,MKSSKR CONSULTING SERVICE,3039.0,37.0,35.0
40.728822,-73.993892,MANHATTAN,EW,A2,2021-05-12,2021-05-19,ISSUED,122363094,710 OWNERS CORP.,K.J. REMODELING OF NY CO*,545.0,7.0,7.0
40.574305,-73.99946,BROOKLYN,EW,A2,2023-06-27,2023-08-31,ISSUED,321674648,OFFICE OF RECOVERY AND RESILIENC,MLJ CONTRACTING CORP,7048.0,15.0,65.0
40.737754,-74.003857,MANHATTAN,PL,A2,2023-05-08,2023-05-25,ISSUED,100356801,WEBER REALTY MANAGEMENT,DW PLUMBING INC,615.0,57.0,17.0
40.77027,-73.927517,QUEENS,NB,NB,2023-05-08,2023-05-12,ISSUED,440620794,PAWAR BUILDERS LLC,PAWAR BUILDERS LLC,537.0,43.0,4.0
40.824082,-73.952747,MANHATTAN,PL,A1,2023-05-08,2023-05-17,ISSUED,120599094,633 WEST 152 BCR,"AMC PLBG, HTG & CLNG, INC",2088.0,87.0,9.0
40.594321,-73.798275,QUEENS,EW,A2,2023-05-08,2023-05-18,ISSUED,440781959,N-A,CENTURION SOLAR ENERGY,16042.0,28.0,10.0
40.755458,-73.981523,MANHATTAN,EW,A2,2023-05-08,2023-05-25,ISSUED,123410549,IRQOUIS HOTEL LLC,VEMA GROUP LLC,1260.0,12.0,17.0
40.711555,-73.753972,QUEENS,EW,A2,2023-05-08,2023-05-12,ISSUED,440781913,,HYTECH SOLAR INC,10872.0,33.0,4.0
40.636353,-73.987162,BROOKLYN,FO,A1,2023-04-03,2023-05-08,ISSUED,340796963,KHAL OHR DUVID LASK,CDF CUSTOM BUILDERS INC,5611.0,43.0,35.0
40.729758,-74.004218,MANHATTAN,EW,A2,2023-04-26,2023-05-08,ISSUED,123140225,37A BEDFORD LLC,GREENER COUNTY.CONSTR INC,528.0,76.0,12.0
40.800681,-73.936622,MANHATTAN,EW,A2,2023-04-28,2023-05-08,ISSUED,123755052,ODYSSEY HOUSE INC,D.P. GROUP GENERAL CONTRA,1785.0,129.0,10.0
40.714812,-73.962026,BROOKLYN,EW,A2,2023-04-28,2023-05-08,ISSUED,340865004,149-151 GRAND ST HDFC,BEST ENERGY POWER 2015 LL,2380.0,33.0,10.0
40.599339,-73.987897,BROOKLYN,DM,DM,2023-05-01,2023-05-08,ISSUED,322161691,HEALTH & HUMAN SERVICES,HIGHLEVEL GROUP INC,6856.0,64.0,7.0
40.701116,-73.942581,BROOKLYN,EW,A2,2023-05-01,2023-05-08,ISSUED,340708078,TEXAS CHICKEN & BURGERS,CENTAURI DEVELOPMENT INC,2276.0,24.0,7.0
40.642801,-73.992934,BROOKLYN,NB,NB,2023-05-01,2023-05-08,ISSUED,322033651,BROOKLYN 41 LLC,JLS GROUP CONSTRUCTION LL,5591.0,27.0,7.0
40.711139,-73.952286,BROOKLYN,DM,DM,2023-05-03,2023-05-08,ISSUED,322159436,467 ENTITIES LLC,XOLLE DEMO LLC,2387.0,31.0,5.0
40.630322,-74.149868,STATEN ISLAND,EW,A2,2023-05-05,2023-05-08,ISSUED,540249505,,HYTECH SOLAR INC,1172.0,138.0,3.0
40.856115,-73.79147,BRONX,DM,DM,2023-05-05,2023-05-08,ISSUED,220748920,HOUSING PRESERVATION & DEVELOPME,STATEWIDE DEMOLITION CORP,5636.0,149.0,3.0
40.887481,-73.909487,BRONX,DM,DM,2023-05-05,2023-05-08,ISSUED,220748001,SEDGWICK AVE NY LLC,ACB EQUITY LLC,5799.0,67.0,3.0
40.758817,-73.964106,MANHATTAN,PL,A2,2023-12-04,2023-12-21,ISSUED,121079723,EBERHART BROS.,MCMANUS MECH MAINT P&H IN,1350.0,11.0,17.0
40.897799,-73.867246,BRONX,AL,A1,2023-04-06,2023-06-27,ISSUED,220708713,EMERALD ISLE IMMIGRATION CTR,EXECUTECH CONSTRUCTION CO,3376.0,60.0,82.0
40.687408,-73.953204,BROOKLYN,AL,A1,2023-06-16,2023-06-27,ISSUED,320768987,,A.OSTREICHER CONST CORP,1802.0,25.0,11.0
40.760342,-73.969859,MANHATTAN,EW,A2,2023-06-20,2023-06-27,ISSUED,123802741,"136 E 56TH STREET OWNER'S, INC",ICONIC BUILDERS NYC INC,1310.0,59.0,7.0
40.679133,-73.962862,BROOKLYN,AL,A1,2023-06-26,2023-06-27,ISSUED,321598552,819 DEAN LLC,PROSPERITY CONSTRUCTION*,1132.0,56.0,1.0
40.728772,-73.98756,MANHATTAN,EW,A2,2023-12-12,2023-12-21,ISSUED,121499672,NYC DEPT. OF DESIGN & CONSTRUCTI,EAGLE MECHANICAL INC,464.0,37.0,9.0
40.620461,-73.987724,BROOKLYN,AL,A1,2021-05-12,2021-06-07,ISSUED,320717337,BRUMAN REALTY LLC,EMPIRE MANAGEMENT & CON*,5526.0,64.0,26.0
40.632616,-73.968122,BROOKLYN,AL,A1,2023-05-09,2023-06-02,ISSUED,321589189,,DISASTER PRO INC,5429.0,4.0,24.0
40.788758,-73.970503,MANHATTAN,EW,A2,2023-04-25,2023-05-09,ISSUED,123913541,TURIN HOUSE DEVELOPMENT FUND,"THE METRO GROUP, INC",1203.0,1.0,14.0
40.724796,-74.002464,MANHATTAN,EW,A2,2023-05-05,2023-05-09,ISSUED,123346673,HWS 178 SPRING STREET CORP C/O J,TRI CONTRACTING INC,488.0,16.0,4.0
40.724796,-74.002464,MANHATTAN,EW,A2,2023-05-05,2023-05-09,ISSUED,123346673,HWS 178 SPRING STREET CORP C/O J,TRI CONTRACTING INC,488.0,16.0,4.0
40.69214,-73.984628,BROOKLYN,FO,NB,2023-05-05,2023-05-09,ISSUED,321592200,111 WILLOUGHBY DEVELOPER LLC,"ZDG, LLC",2058.0,47.0,4.0
40.680073,-73.959504,BROOKLYN,DM,DM,2023-05-08,2023-05-09,ISSUED,322159463,PR,ALBA SERVICES INC,1125.0,29.0,1.0
40.855768,-73.889807,BRONX,AL,A1,2023-05-08,2023-05-09,ISSUED,240296041,,OGNI MANAGEMENT INC,3055.0,24.0,1.0
40.724796,-74.002464,MANHATTAN,EW,A2,2023-05-05,2023-05-12,ISSUED,123346673,HWS 178 SPRING STREET CORP C/O J,TRI CONTRACTING INC,488.0,16.0,7.0
40.712265,-74.007892,MANHATTAN,PL,A2,2023-12-12,2023-12-21,ISSUED,121372601,233 BROADWAY OWNERS LLC,JAM SEWER CLEANING SVC,123.0,7501.0,9.0
40.680973,-73.835232,QUEENS,EW,A2,2023-05-04,2023-05-10,ISSUED,420508711,,IMN CARPENTRY INC,9543.0,6.0,6.0
40.825361,-73.951243,MANHATTAN,EW,A2,2023-05-05,2023-05-10,ISSUED,140854733,STELLAR MANAGEMENT,AK PREMIER CONTRACTING,2090.0,29.0,5.0
40.872927,-73.918203,MANHATTAN,NB,NB,2023-05-08,2023-05-10,ISSUED,121208512,TRUSTEES OF COLUMBIA UNIVERSITY,PLAZA CONSTRUCTION LLC,2244.0,1.0,2.0
40.875318,-73.900988,BRONX,FO,NB,2023-05-09,2023-05-10,ISSUED,220584990,NYC DEPT. OF PARKS & RECREATION,AAH CONTRUCTION CORP,3250.0,200.0,1.0
40.691475,-73.830407,QUEENS,AL,A1,2023-05-09,2023-05-10,ISSUED,421802302,,MARK CONTRACTING NY INC,9401.0,36.0,1.0
40.694894,-73.997349,BROOKLYN,PL,A2,2023-05-09,2023-05-10,ISSUED,321084919,"ROUND TABLE ASSOCIATES, INC.",GW MECHANICAL CORP,247.0,15.0,1.0
40.671846,-73.784959,QUEENS,AL,A1,2023-04-20,2023-05-11,ISSUED,401814453,CONNIE'S LITTLE TREASURES LLC,A & I DEVELOPERS INC,12125.0,31.0,21.0
40.682498,-73.963613,BROOKLYN,NB,NB,2023-02-17,2023-05-24,ISSUED,320911037,SPRINGFIELD GARDENS HOMES INC.,UGB CONSTRUCTION INC,2013.0,40.0,96.0
40.718216,-74.0029,MANHATTAN,EQ,A3,2023-12-20,2023-12-21,ISSUED,140871493,SPRING SCAFFOLDING LLC,SPRING SCAFFOLDING LLC,193.0,47.0,1.0
40.832521,-73.842785,BRONX,AL,A1,2023-05-11,2023-05-16,ISSUED,220726677,COMMERCE 1155 SG LLC,LAKEWOOD GROUP CORP,3840.0,23.0,5.0
40.604714,-74.008881,BROOKLYN,PL,A1,2023-12-20,2023-12-21,ISSUED,301656223,BI FENG ZHOU,DYNAMIC PLBG & SPRKLR COR,6433.0,30.0,1.0
40.693595,-73.972994,BROOKLYN,NB,NB,2023-05-11,2023-05-16,ISSUED,321574122,137 CARLTON LLC,COW BAY SPRINKLER CORP,2044.0,1.0,5.0
40.681686,-73.962564,BROOKLYN,NB,NB,2023-05-11,2023-05-16,ISSUED,321925725,21 LEFFERTS PL LLC,MOD CONSULTANTS LLC,2014.0,53.0,5.0
40.743277,-73.894814,QUEENS,EW,A2,2023-05-11,2023-05-23,ISSUED,440715656,,"SUNPOWER CORPORATION, SYS",1310.0,3.0,12.0
40.669575,-73.911527,BROOKLYN,AL,A1,2023-05-12,2023-05-16,ISSUED,322158632,MYLAH FURNITURE INC,STELLAR INDUSTRIES INCORPORATED,3499.0,1.0,4.0
40.766524,-73.928164,QUEENS,FO,NB,2024-03-15,2024-03-19,ISSUED,421324025,ASTORIA HOLDINGS 1 LLC,GREEN JJ MANAGEMENT INC,569.0,53.0,4.0
40.744814,-73.934347,QUEENS,EW,A2,2023-05-13,2023-05-20,ISSUED,421414712,DASNY,ASTIVIDA CONSTRUCTION INC,279.0,1.0,7.0
40.772782,-73.776538,QUEENS,EW,A2,2023-05-15,2023-05-16,ISSUED,440768475,,N.Y PERFECT DESIGN AND RE,6061.0,36.0,1.0
40.766524,-73.928164,QUEENS,NB,NB,2024-03-15,2024-03-19,ISSUED,421324025,ASTORIA HOLDINGS 1 LLC,GREEN JJ MANAGEMENT INC,569.0,53.0,4.0
40.708677,-74.014197,MANHATTAN,FO,NB,2023-05-15,2023-05-22,ISSUED,121192299,GRUBB MANAGEMENT LLC,CONSIGLI CONSTRUCTION CO,53.0,12.0,7.0
40.74788,-73.97927,MANHATTAN,EW,A2,2023-05-15,2023-05-23,ISSUED,123169999,"126 EAST 36TH STREET, LLC",STONE R 'US' CONSTRUCTION,891.0,75.0,8.0
40.885828,-73.85949,BRONX,FO,NB,2023-05-15,2023-05-16,ISSUED,220488363,REALNET HOLDING LLC.,MABE GROUP INC,4836.0,80.0,1.0
40.850343,-73.902796,BRONX,DM,DM,2023-05-15,2023-05-16,ISSUED,220745521,,N TECH DESIGN OF AMERICA,2814.0,52.0,1.0
40.744717,-73.989325,MANHATTAN,EW,A2,2023-05-16,2023-05-22,ISSUED,140936441,"18 WEST 27TH STREET, LLC",VEMA-P LLC,828.0,59.0,6.0
40.597684,-73.753297,QUEENS,AL,A1,2023-05-16,2023-05-25,ISSUED,420809780,ST. JOHN'S EPISCOPAL HEALTH SERV,SD BUILDERS AND CONSTRUCT,15637.0,50.0,9.0
40.870783,-73.9181,MANHATTAN,EW,A2,2023-05-16,2023-05-22,ISSUED,141000486,INWOOD TENANTS CORP,JRR CONTRACTING INC,2243.0,347.0,6.0
40.633249,-73.901988,BROOKLYN,EW,A2,2023-05-16,2023-06-07,ISSUED,340775575,MT. PISGAH SEVENTH-DAY ADVENTIST,CHS CONTRACTING LLC,8065.0,55.0,22.0
40.876554,-73.886873,BRONX,FO,NB,2021-04-14,2021-04-15,ISSUED,210181051,"3178 VILLA BSD, LLC",STATELINE BUILDERS INC,3311.0,35.0,1.0
40.876554,-73.886873,BRONX,FO,NB,2021-04-14,2021-04-15,ISSUED,210181051,"3178 VILLA BSD, LLC",STATELINE BUILDERS INC,3311.0,35.0,1.0
40.876554,-73.886873,BRONX,NB,NB,2021-04-14,2021-04-15,ISSUED,210181051,"3178 VILLA BSD, LLC",STATELINE BUILDERS INC,3311.0,35.0,1.0
40.67512,-73.75075,QUEENS,NB,NB,2021-10-04,2021-10-06,ISSUED,421306919,193 STREET LLC,HIGH DENSITY INC,13112.0,1.0,2.0
40.876554,-73.886873,BRONX,FO,NB,2022-02-23,2022-07-28,ISSUED,210181051,"3178 VILLA BSD, LLC",STATELINE BUILDERS INC,3311.0,35.0,155.0
40.876554,-73.886873,BRONX,NB,NB,2022-05-27,2022-06-03,ISSUED,210181051,"3178 VILLA BSD, LLC",STATELINE BUILDERS INC,3311.0,35.0,7.0
40.74915,-73.995691,MANHATTAN,AL,A1,2023-11-30,2023-12-22,ISSUED,122418883,CRETAN'S ASSOCIATION OMONIA INC,FLOW'S CONSTRUCTION CORP,753.0,36.0,22.0
40.596486,-74.092899,STATEN ISLAND,AL,A1,2022-12-27,2023-05-11,ISSUED,520163386,,ALBA INC,3286.0,19.0,135.0
40.593781,-73.947408,BROOKLYN,AL,A1,2023-03-17,2023-05-18,ISSUED,320078250,,CHOICE GENERAL CONSTRUCTI,7405.0,226.0,62.0
40.811079,-73.882244,BRONX,FO,A1,2023-03-08,2023-05-19,ISSUED,240282591,POINT H. REALTY CORP.,POINT H. REALTY CORP,2769.0,170.0,72.0
40.707493,-73.949518,BROOKLYN,NB,NB,2023-01-24,2023-05-26,ISSUED,322062673,97-101 LLC.,JLS GROUP CONSTRUCTION LL,3040.0,44.0,122.0
40.676332,-73.939693,BROOKLYN,AL,A1,2023-03-22,2023-05-11,ISSUED,321924904,1467 DEAN STREET LLC,ISLAND INTERIORS DESIGN,1210.0,54.0,50.0
40.581269,-74.102299,STATEN ISLAND,DM,DM,2023-04-20,2023-05-15,ISSUED,520465602,,SKEN SERVICES CORP,3573.0,33.0,25.0
40.80053,-73.946161,MANHATTAN,PL,A1,2023-04-24,2023-05-12,ISSUED,123048978,"FIVE  MANHATTAN, LLC",SUPERIOR PLUMBING & HEATI,1621.0,168.0,18.0
40.811296,-73.9054,BRONX,EW,A2,2023-04-27,2023-05-15,ISSUED,220640135,CROSSROADS II DEVELOPMENT LLC,T. STEELE CONST OF NY LLC,2582.0,7502.0,18.0
40.740514,-73.98313,MANHATTAN,EW,A2,2023-05-03,2023-05-15,ISSUED,122932728,DASNY,EAST COAST ENVIRONMENTAL,881.0,31.0,12.0
40.740514,-73.98313,MANHATTAN,EW,A2,2023-05-03,2023-05-15,ISSUED,122932728,DASNY,EAST COAST ENVIRONMENTAL,881.0,31.0,12.0
40.731855,-73.822135,QUEENS,EW,A2,2023-05-04,2023-05-12,ISSUED,440774654,,DR 18 CAPITAL LLC,6644.0,14.0,8.0
40.869898,-73.879099,BRONX,EQ,DM,2023-05-05,2023-05-16,ISSUED,220747896,3041 WEBSTER LLC,CELTIC SERVICES NYC INC,3331.0,75.0,11.0
